UF,Municipio,Municipio_UF,Estado,Unidade_Federativa,Regiao,CEP,Endereco,Bairro,Endereco_Completo,Latitude,Longitude,Tipo_Servico,Nome_Servico,Telefone,Outro_Telefone,Email,Site,Rede_Social,Fonte_URL,Data_Extracao,Ultima_Atualizacao_Modelo
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57020-120,"Praça Visconde de Sinimbú, 119 - Centro",N/i,"Praça Visconde de Sinimbú, 119 - Centro,Maceió-AL,57020-120",-9.6680353999999991,-35.7336843,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado Da Violência Doméstica E Familiar Contra A Mulher,"(82) 2126-9671, (82) 2126-9667 / 9669","(82) 2126-9677, (82) 999309450",jecc4@tjal.jus.br / /paulozacarias@tjal.jus.br /paulozacarias@almagis.com.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57020-500,"AVENIDA FERNANDES LIMA, PRÉDIO CAOP,  Nº 1018, SAROL",N/i,"AVENIDA FERNANDES LIMA, PRÉDIO CAOP,  Nº 1018, SAROL,Maceió-AL,57020-500",-9.6415575,-35.7348913,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Núcleo De Defesa Da Mulher Do Ministério Público Do Estado De Alagoas (Nudemp),(82) 2122-3727,(82) 2122-3705,HYLZATORRESMP@IG.COM.BR / HYLZA.TORRES@MPAL.MP.BR / NUCLEO.DEFESAMULHER@MPAL.MP.BR / NUDEMP@MP.AL.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57025-000,"Av. Comendador Leão, 1213 - Poço",N/i,"Av. Comendador Leão, 1213 - Poço,Maceió-AL,57025-000",-9.6596303,-35.7235181,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Da Mulher Dra Nise Da Silveira,(82) 3131-1350,N/i,direcaogeralhm@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57025-200,AV COMENDADOR LEAO S/N POCO,N/i,"AV COMENDADOR LEAO S/N POCO,Maceió-AL,57025-200",-9.6634848,-35.7242143,Serviços de Saúde a Pessoas em situação de violência sexual,Maternidade Escola Santa Monica,(82) 3315-4401,N/i / 3315-4444,direcao.mesm@uncisal.edu.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57025-200,AVENIDA COMENDADOR LEAO 1213 POCO,N/i,"AVENIDA COMENDADOR LEAO 1213 POCO,Maceió-AL,57025-200",-9.6596303,-35.7235181,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Da Mulher Dra Nise Da Silveira,(82) 3315-1393,N/i (82) 988829765,ravvs.al@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57035-590,"R Augusto Cardoso Ribeiro, s/n. Referência: transversal à Rua Dr. Antônio Gomes de Barros – antiga Av. Amélia Rosa)",N/i,"R Augusto Cardoso Ribeiro, s/n. Referência: transversal à Rua Dr. Antônio Gomes de Barros – antiga Av. Amélia Rosa),Maceió-AL,57035-590",-9.6660417,-35.7352167,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Atendimento À Mulher Jarede Viana,(82) 3315-1740,N/i,central.mdhal@gmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57035-590,"R. AUGUSTO CARDOSO RIBEIRO,  99. REFERÊNCIA: TRANSVERSAL COM A RUA DR. ANTÔNIO GOMES DE BARROS - JATIÚCA",N/i,"R. AUGUSTO CARDOSO RIBEIRO,  99. REFERÊNCIA: TRANSVERSAL COM A RUA DR. ANTÔNIO GOMES DE BARROS - JATIÚCA,Maceió-AL,57035-590",-9.6511455,-35.7035741,Patrulha Maria da Penha,Patrulha Maria Da Penha,N/i,(82) 98733-9112,PATRULHAMARIADAPENHA18@GMAIL.COM,HTTP://WWW.PM.AL.GOV.BR/ e PM.AL.GOV.BR/INSTITUCIONAL/UNIDADES,HTTPS://WWW.FACEBOOK.COM/PMP.PMAL  e https://www.instagram.com/pmp.pmal/,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57048-138,"Conjunto Cambuci, Rua G, n° 30, Antares",N/i,"Conjunto Cambuci, Rua G, n° 30, Antares,Maceió-AL,57048-138",-9.5640191,-35.7381973,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro De Defesa Dos Direitos Das Mulheres,(82) 99922-5202,(82) 98812-5800,cddm.alagoas@gmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57081-457,"Rua Antônio de Souza Braga, No. 270, Conjunto Salvador Lira, próximo ao Posto de Saúde",N/i,"Rua Antônio de Souza Braga, No. 270, Conjunto Salvador Lira, próximo ao Posto de Saúde,Maceió-AL,57081-457",-9.563434599999999,-35.7471808,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),2ª Delegacia Especializada De Defesa Dos Direitos Da Mulher (Deddm),(82) 3315-4327,N/i,deddm2@pc.al.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57084-700,"Av. Antônio Lisboa de Amorim, sn - Benedito Bentes",N/i,"Av. Antônio Lisboa de Amorim, sn - Benedito Bentes,Maceió-AL,57084-700",-9.5541108,-35.729219500000013,Serviços de Saúde a Pessoas em situação de violência sexual,Upa Benedito Bentes,N/i,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,5720670,"Rua do Imperador, nº119",Centro,"Rua do Imperador, nº119,Maceió-AL,5720670",-9.6685016,-35.7337409,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Casa da Mulher Alagoana,82 2126-9650,,casadamulheralagoana@tjal.jus.br,https://www.tjal.jus.br/mulher,,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maceió,"Maceió,AL,Brasil",ALAGOAS,Alagoas,Nordeste,SIGILOSO,SIGILOSO,N/i,"SIGILOSO,Maceió-AL,SIGILOSO",-9.6660417,-35.7352167,Casas Abrigo e Casa de Acolhimento Provisório (Casas-de-Passagem),Abrigo Institucional Viva Vida Para Mulheres Vítimas De Violência Doméstica,SIGILOSO,SIGILOSO,casabrigovivavida@gmail.com ANDREIACOSTALUCIANE@GMAIL.COM,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Maragogi,"Maragogi,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57955-000,"Rua Francisco Holanda Cavalcante, s/n",N/i,"Rua Francisco Holanda Cavalcante, s/n,Maragogi-AL,57955-000",-9.0124272,-35.2218465,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Núcleo De Atendimento À Mulher Em Situação De Violência Na Delegacia Regional,"(82) 3296-1657, (82) 996660399",N/i,92dp@pc.al.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,Palmeira dos Indios,"Palmeira dos Indios,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57600-000,"Rua Dr. Moreira e Silva, 116, Centro Palmeira dos Indios",N/i,"Rua Dr. Moreira e Silva, 116, Centro Palmeira dos Indios,Palmeira dos Indios-AL,57600-000",-9.405013799999999,-36.6296982,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Núcleo De Atendimento À Mulher Em Situação De Violência Na Delegacia Regional,(82) 99626-8312,(82) 996268312,secretariamulher2021fr@gmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,São Miguel dos Campos,"São Miguel dos Campos,AL,Brasil",ALAGOAS,Alagoas,Nordeste,N/i,"Loteamento Hélio Jatobá, Quadra D5, No. 02, Bairro de Fátima, São Migel dos Campos AL",N/i,"Loteamento Hélio Jatobá, Quadra D5, No. 02, Bairro de Fátima, São Migel dos Campos AL,São Miguel dos Campos-AL,N/i",-9.7914918999999987,-36.1039842,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)",Centro Especializado De Atendimento À Mulher Em Situação De Violência – Ceam São Miguel Dos Campos/Al,(82) 98156-0936,N/i,secmulhersmc@hotmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AL,União dos Palmares,"União dos Palmares,AL,Brasil",ALAGOAS,Alagoas,Nordeste,57800-000,"Endereço: Travessa Juvenal Mendonça, S/N, Centro, União dos Palmares/AL",N/i,"Endereço: Travessa Juvenal Mendonça, S/N, Centro, União dos Palmares/AL,União dos Palmares-AL,57800-000",-9.1532552,-36.019838,"Centros de Referência (ou de Atendimento) à Mulher em situação de violência / Núcleos de Atendimento à Mulher em situação de Violência, Centros Integrados da Mulher)","Centros De Referência (Ou De Atendimento) À Mulher Em Situação De Violência / Núcleos De Atendimento À Mulher Em Situação De Violência, Centros Integrados Da Mulher)",(82) 99352-0514,(82) 988241091,creas.uniaodospalmares@hotmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Alvarães,"Alvarães,AM,Brasil",AMAZONAS,Amazonas,Norte,69540-000,ESTRADA ALVARAES NOGUEIRA S/N SANTA LUZIA,N/i,"ESTRADA ALVARAES NOGUEIRA S/N SANTA LUZIA,Alvarães-AM,69540-000",-3.3000969,-64.7822889,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Alvaraes,(97) 3345-1204,N/i,hosp-alvaraes@saude.am.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Apuí,"Apuí,AM,Brasil",AMAZONAS,Amazonas,Norte,69265-000,AV AMAZONAS S/N COMUNICACAO,N/i,"AV AMAZONAS S/N COMUNICACAO,Apuí-AM,69265-000",-7.198919,-59.8793413,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Apui,(97) 3389-1219,N/i,hosp-apui@saude.am.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Boca do Acre,"Boca do Acre,AM,Brasil",AMAZONAS,Amazonas,Norte,69850-000,AV MARIO DIOGO DE MELO S/N PLATO DO PIQUIA,N/i,"AV MARIO DIOGO DE MELO S/N PLATO DO PIQUIA,Boca do Acre-AM,69850-000",-8.7766398,-67.3331209,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Boca Do Acre,(97) 3451-2424,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Borba,"Borba,AM,Brasil",AMAZONAS,Amazonas,Norte,69200-000,AVENIDA PREFEITO SILVIO LEITE S/N CRISTO REI,N/i,"AVENIDA PREFEITO SILVIO LEITE S/N CRISTO REI,Borba-AM,69200-000",-4.3954207,-59.592183299999988,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital De Borba Vo Mundoca,(92) 3512-1104,N/i,sms-borba@saude.am.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Caapiranga,"Caapiranga,AM,Brasil",AMAZONAS,Amazonas,Norte,69425-000,RUA FELIX AMORIM S/N SANTA LUZIA,N/i,"RUA FELIX AMORIM S/N SANTA LUZIA,Caapiranga-AM,69425-000",-3.3265378,-61.2139258,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Caapiranga,(92) 3364-1040,N/i,hosp-caapiranga@saude.am.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Carauari,"Carauari,AM,Brasil",AMAZONAS,Amazonas,Norte,69500-000,RUA ANASTACIO CAVALCANTE S/N CENTRO,N/i,"RUA ANASTACIO CAVALCANTE S/N CENTRO,Carauari-AM,69500-000",-4.8779914,-66.8963249,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs Pedro Galdino Da Silva,(97) 3491-2232,N/i,semsa.secretario@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Carauari,"Carauari,AM,Brasil",AMAZONAS,Amazonas,Norte,69500-000,RUA CELINO DE MENEZES 1672 NOVA REPUBLICA,N/i,"RUA CELINO DE MENEZES 1672 NOVA REPUBLICA,Carauari-AM,69500-000",-4.8701603,-66.8927284,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Carauari,(97) 3491-2247,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Carauari,"Carauari,AM,Brasil",AMAZONAS,Amazonas,Norte,69500-000,RUA JOSE AMANCIO S/N FATIMA,N/i,"RUA JOSE AMANCIO S/N FATIMA,Carauari-AM,69500-000",-4.8817621,-66.9047049,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs Michie Takeda,(97) 3491-2232,N/i,semsa.secretario@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Carauari,"Carauari,AM,Brasil",AMAZONAS,Amazonas,Norte,69500-000,RUA MIGUEL SERAFIM 555 NOSSA SENHORA DE FAT,N/i,"RUA MIGUEL SERAFIM 555 NOSSA SENHORA DE FAT,Carauari-AM,69500-000",-4.878254,-66.903308900000013,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs Antonio Pedro Desiderio,(97) 3491-2232,N/i,semsa.secretario@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Carauari,"Carauari,AM,Brasil",AMAZONAS,Amazonas,Norte,69500-000,RUA SAMUEL AMARAL S/N SAMUEL AMARAL,N/i,"RUA SAMUEL AMARAL S/N SAMUEL AMARAL,Carauari-AM,69500-000",-4.8742267,-66.8905358,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs Adelia Costa Dos Santos,(97) 3491-2232,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Coari,"Coari,AM,Brasil",AMAZONAS,Amazonas,Norte,69460-000,ESTRADA COARI MAMIA S/N TAUA MIRIM,N/i,"ESTRADA COARI MAMIA S/N TAUA MIRIM,Coari-AM,69460-000",-4.1307032,-63.1346065,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Regional De Coari Pref Dr Odair Carlos Geraldo,(92) 3561-4141,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Coari,"Coari,AM,Brasil",AMAZONAS,Amazonas,Norte,69460-000,"ESTRADA DO ITAPEUA, 580, BAIRRO ITAMARATI",N/i,"ESTRADA DO ITAPEUA, 580, BAIRRO ITAMARATI,Coari-AM,69460-000",-4.1042331,-63.1369159,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia Especializada De Atendimento À Mulher (Deam),"(97) 3561-3124 , (97)3561-3124",N/i,BARRADASJR15@POLÍCIACIVIL.AM.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Eirunepé,"Eirunepé,AM,Brasil",AMAZONAS,Amazonas,Norte,69880-000,"RUA ESTRADA DO XIDÁ, S/N - BAIRRO: NOSSA SENHORA DE FÁTIMA",N/i,"RUA ESTRADA DO XIDÁ, S/N - BAIRRO: NOSSA SENHORA DE FÁTIMA,Eirunepé-AM,69880-000",-6.6623703,-69.8674302,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),"Seção De Atendimento À Mulher - Delegacia Especializada Em Crimes Contra A Mulher, Menor E Ao Idoso (Deccm)","(97) 3481-2152 , (97)3481-2152",N/i,"patriciasantos@gmail.com""",N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Humaitá,"Humaitá,AM,Brasil",AMAZONAS,Amazonas,Norte,69800-000,RUA DOM JOSE 3307 SAO PEDRO,N/i,"RUA DOM JOSE 3307 SAO PEDRO,Humaitá-AM,69800-000",-7.5106571,-63.037033599999987,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Dr Luiza Da Conceicao Fernandes,(97) 3373-2190,N/i,hosp-humaita@saude.am.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Humaitá,"Humaitá,AM,Brasil",AMAZONAS,Amazonas,Norte,69800-000,"Rua Vila Lobos, nº 1100 – Bairro: São José – Referência : funciona no mesmo prédio da Delegacia Interativa",N/i,"Rua Vila Lobos, nº 1100 – Bairro: São José – Referência : funciona no mesmo prédio da Delegacia Interativa,Humaitá-AM,69800-000",-7.5170378,-63.026519400000012,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),"Seção De Atendimento À Mulher – Delegacia Especializada Da Mulher, Do Menor E Do Idoso (Demmi)",(97)3373-2028,N/i,N/I,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Itacoatiara,"Itacoatiara,AM,Brasil",AMAZONAS,Amazonas,Norte,69100-000,"AVENIDA EDUARDO RIBEIRO, S/N - BAIRRO: JAUARY II",N/i,"AVENIDA EDUARDO RIBEIRO, S/N - BAIRRO: JAUARY II,Itacoatiara-AM,69100-000",-3.1446927,-58.4397012,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Delegacia Especializada De Crimes Contra A Mulher (Deccm),"(92) 3521-2764 , (92)9918-34811",N/i,PAULO.BARROS@POLICIACIVIL.AM.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Itacoatiara,"Itacoatiara,AM,Brasil",AMAZONAS,Amazonas,Norte,69101-071,RUA ACACIO LEITE 2593 IRACY,N/i,"RUA ACACIO LEITE 2593 IRACY,Itacoatiara-AM,69101-071",-3.1372388,-58.4293516,Serviços de Saúde a Pessoas em situação de violência sexual,Hospital Regional Jose Mendes,(92) 3521-4373,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Itamarati,"Itamarati,AM,Brasil",AMAZONAS,Amazonas,Norte,69510-970,RUA MAJOR MAIA S/N CENTRO,N/i,"RUA MAJOR MAIA S/N CENTRO,Itamarati-AM,69510-970",-6.4395463000000008,-68.2438428,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Itamarati,(97) 3484-1109,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Itapiranga,"Itapiranga,AM,Brasil",AMAZONAS,Amazonas,Norte,69120-000,RUA BARBARA MIRANDA S/N JARDIM PRIMAVERA,N/i,"RUA BARBARA MIRANDA S/N JARDIM PRIMAVERA,Itapiranga-AM,69120-000",-2.7482847,-58.030684,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Itapiranga,(92)3575-2112,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Lábrea,"Lábrea,AM,Brasil",AMAZONAS,Amazonas,Norte,69830-000,AV CEL LUIZ GOMES 800 CENTRO,N/i,"AV CEL LUIZ GOMES 800 CENTRO,Lábrea-AM,69830-000",-7.2670753,-64.7929836,Serviços de Saúde a Pessoas em situação de violência sexual,Unidade Hospitalar De Labrea,(92) 3311-4635,N/i,sms-labrea@hotmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Lábrea,"Lábrea,AM,Brasil",AMAZONAS,Amazonas,Norte,69830-000,PEREIRA SOBRINHO 130 FATIMA,N/i,"PEREIRA SOBRINHO 130 FATIMA,Lábrea-AM,69830-000",-7.2637805999999987,-64.7965384,Serviços de Saúde a Pessoas em situação de violência sexual,Centro De Atencao Integral A Saude Da Mulher,N/i,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Lábrea,"Lábrea,AM,Brasil",AMAZONAS,Amazonas,Norte,69830-000,"Rua 24 de Agosto, s/nº – Bairro: Nossa Senhora de Fátima – Referência : Mesmo prédio da Delegacia Interativa.",N/i,"Rua 24 de Agosto, s/nº – Bairro: Nossa Senhora de Fátima – Referência : Mesmo prédio da Delegacia Interativa.,Lábrea-AM,69830-000",-7.2637805999999987,-64.7965384,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),"Seção De Atendimento A Mulher – Delegacia Especializada Em Crimes Contra A Mulher, Menor E Ao Idoso (Deccm)",(97)3331-2329,N/i,N/I,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
AM,Manacapuru,"Manacapuru,AM,Brasil",AMAZONAS,Amazonas,Norte,69400-456,"Rua União, nº 3000 – Bairro: Aparecida",N/i,"Rua União, nº 3000 – Bairro: Aparecida,Manacapuru-AM,69400-456",-3.2927522,-60.625334,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),"Seção De Atendimento A Mulher – Delegacia Especializada Em Crimes Contra A Mulher, Menor E O Idoso (Deccm)",(92)3361-2368,N/i,samara-amorim@hotmail.com,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
